,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
467,467,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/6/20,134973,6
468,468,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/7/18,22496,7
469,469,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/8/15,44992,8
470,470,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/9/12,0,9
471,471,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/10/10,6592,10
472,472,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/11/7,0,11
473,473,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022/12/5,130386,12
474,474,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/1/17,5000,0
475,475,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/2/14,132000,1
476,476,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/3/14,814000,2
477,477,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/4/11,415200,3
478,478,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/5/9,114000,4
479,479,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/6/6,0,5
480,480,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/7/4,72000,6
481,481,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/8/1,183600,7
482,482,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/8/29,144000,8
483,483,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/9/26,116186,9
484,484,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022/10/24,40800,10
485,485,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/1/3,4060,0
486,486,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/1/31,809033,1
487,487,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/2/28,2247186,2
488,488,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/3/28,1297029,3
489,489,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/4/25,1044738,4
490,490,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/5/23,70305,5
491,491,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/6/20,10836,6
492,492,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/7/18,36006,7
493,493,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/8/15,1,8
494,494,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022/9/12,30,9
495,495,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/7/25,5000,0
496,496,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/8/22,227000,1
497,497,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/9/19,1880000,2
498,498,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/10/17,2294000,3
499,499,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/11/14,640000,4
500,500,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022/12/12,828000,5
501,501,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2023/1/9,2016000,6
502,502,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/1/3,60000,0
503,503,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/1/31,806000,1
504,504,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/2/28,160000,2
505,505,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/3/28,190000,3
506,506,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/4/25,248000,4
507,507,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/5/23,40000,5
508,508,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/6/20,196000,6
509,509,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/7/18,80000,7
510,510,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022/8/15,70000,8
511,511,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/7/11,10000,0
512,512,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/8/8,528800,1
513,513,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/9/5,1539600,2
514,514,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/10/3,2707200,3
515,515,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/10/31,3313808,4
516,516,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/11/28,1174800,5
517,517,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022/12/26,2988000,6
518,518,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2023/1/23,850800,7
519,519,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/1/3,120000,0
520,520,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/1/31,1300000,1
521,521,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/2/28,700000,2
522,522,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/3/28,220000,3
523,523,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/4/25,640000,4
524,524,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/5/23,1300000,5
525,525,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022/6/20,2154000,6
