,index,customer_name,customer_part_no,site_db,eta,quantity,time_idx
590,590,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-07-18,0,7
591,591,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-08-08,309684,8
592,592,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-08-29,7173,9
593,593,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-09-19,18390,10
594,594,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-10-10,17771,11
595,595,b44d54cbf91dca39e00e2037dcc8a5c6,c66a06e8e7ee454960b3f03d02dbceaf,EVMI2ZZ,2022-10-31,2234,12
596,596,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-01-03,11248,0
597,597,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-01-24,233512,1
598,598,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-02-14,238490,2
599,599,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-03-07,44962,3
600,600,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-03-28,146224,4
601,601,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-04-18,101168,5
602,602,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-05-09,101232,6
603,603,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-05-30,101232,7
604,604,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-06-20,44989,8
605,605,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-07-11,22496,9
606,606,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-08-01,11248,10
607,607,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-08-22,33744,11
608,608,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-09-12,0,12
609,609,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-10-03,6592,13
610,610,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-10-24,0,14
611,611,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-11-14,0,15
612,612,b44d54cbf91dca39e00e2037dcc8a5c6,cce8083d6a95c1ab61b025ac54d5b8c9,EVMI2ZZ,2022-12-05,130386,16
613,613,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-01-17,5000,0
614,614,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-02-07,132000,1
615,615,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-02-28,236000,2
616,616,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-03-21,722000,3
617,617,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-04-11,271200,4
618,618,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-05-02,114000,5
619,619,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-05-23,0,6
620,620,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-06-13,0,7
621,621,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-07-04,72000,8
622,622,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-07-25,130800,9
623,623,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-08-15,118800,10
624,624,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-09-05,121200,11
625,625,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-09-26,72986,12
626,626,b44d54cbf91dca39e00e2037dcc8a5c6,d4b815aa02beb8504caae36332768537,EVMI2ZZ,2022-10-17,40800,13
627,627,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-01-03,4060,0
628,628,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-01-24,409615,1
629,629,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-02-14,1563628,2
630,630,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-03-07,1544040,3
631,631,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-03-28,835965,4
632,632,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-04-18,958369,5
633,633,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-05-09,101083,6
634,634,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-05-30,56011,7
635,635,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-06-20,10416,8
636,636,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-07-11,0,9
637,637,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-08-01,36007,10
638,638,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-08-22,0,11
639,639,b44d54cbf91dca39e00e2037dcc8a5c6,decc65424b5a4c72e05c76531dbfa50f,EVMI2ZZ,2022-09-12,30,12
640,640,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-07-25,5000,0
641,641,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-08-15,127000,1
642,642,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-09-05,808000,2
643,643,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-09-26,1556000,3
644,644,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-10-17,1910000,4
645,645,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-11-07,640000,5
646,646,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-11-28,256000,6
647,647,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2022-12-19,1100000,7
648,648,b44d54cbf91dca39e00e2037dcc8a5c6,e001e6315bd30f655e11904d42d9486f,EVMI2ZZ,2023-01-09,1488000,8
649,649,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-01-03,60000,0
650,650,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-01-24,786000,1
651,651,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-02-14,34000,2
652,652,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-03-07,146000,3
653,653,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-03-28,190000,4
654,654,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-04-18,208000,5
655,655,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-05-09,40000,6
656,656,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-05-30,82000,7
657,657,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-06-20,154000,8
658,658,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-07-11,80000,9
659,659,b44d54cbf91dca39e00e2037dcc8a5c6,ee1eb75fd116ae7dfe9b966e5e2599e9,EVMI2ZZ,2022-08-01,70000,10
660,660,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-07-11,10000,0
661,661,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-08-01,528800,1
662,662,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-08-22,669600,2
663,663,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-09-12,1359600,3
664,664,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-10-03,2217600,4
665,665,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-10-24,2966400,5
666,666,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-11-14,952208,6
667,667,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-12-05,1130000,7
668,668,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2022-12-26,2428000,8
669,669,b44d54cbf91dca39e00e2037dcc8a5c6,f72becef18b563123067080e278cd42a,EVMI2ZZ,2023-01-16,850800,9
670,670,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-01-03,120000,0
671,671,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-01-24,1300000,1
672,672,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-02-14,400000,2
673,673,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-03-07,300000,3
674,674,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-03-28,220000,4
675,675,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-04-18,540000,5
676,676,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-05-09,1100000,6
677,677,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-05-30,854000,7
678,678,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-06-20,1600000,8
679,679,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-07-11,400000,9
680,680,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-08-01,400000,10
681,681,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-08-22,1010000,11
682,682,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-09-12,900000,12
683,683,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-10-03,804000,13
684,684,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-10-24,900000,14
685,685,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-11-14,0,15
686,686,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-12-05,414000,16
687,687,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2022-12-26,0,17
688,688,b44d54cbf91dca39e00e2037dcc8a5c6,fedb15bb1f7fc84974b7092f9f411fb3,EVMI2ZZ,2023-01-16,50000,18
689,689,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-05-30,62,0
690,690,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-06-20,192,1
691,691,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-07-11,200,2
692,692,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-08-01,1178,3
693,693,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-08-22,784,4
694,694,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-09-12,33072,5
695,695,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-10-03,43762,6
696,696,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-10-24,124612,7
697,697,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-11-14,144781,8
698,698,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-12-05,110126,9
699,699,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2022-12-26,69243,10
700,700,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1af25cc5c51054204a598f62eb349bf1,EVMI2CD,2023-01-16,53371,11
701,701,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-01-10,5262,0
702,702,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-01-31,10010,1
703,703,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-02-21,5948,2
704,704,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-03-14,51582,3
705,705,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-04-04,28686,4
706,706,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-04-25,14227,5
707,707,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-05-16,10774,6
708,708,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-06-06,18389,7
709,709,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-06-27,22178,8
710,710,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-07-18,19604,9
711,711,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-08-08,18655,10
712,712,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-08-29,0,11
713,713,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-09-19,13532,12
714,714,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-10-10,11427,13
715,715,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-10-31,27894,14
716,716,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-11-21,14472,15
717,717,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2022-12-12,18844,16
718,718,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,1c97ee18974b2e36d76af820df2f61b8,EVMI2CD,2023-01-02,3485,17
719,719,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-02-28,300,0
720,720,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-03-21,6327,1
721,721,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-04-11,946,2
722,722,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-05-02,1435,3
723,723,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-05-23,333,4
724,724,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-06-13,261,5
725,725,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-07-04,528,6
726,726,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-07-25,595,7
727,727,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-08-15,1306,8
728,728,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-09-05,37,9
729,729,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-09-26,450,10
730,730,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-10-17,345,11
731,731,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-11-07,1045,12
732,732,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-11-28,179,13
733,733,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2022-12-19,317,14
734,734,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2424132724b8f4a645c5e61476316993,EVMI2CD,2023-01-09,475,15
735,735,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-01-10,4365,0
736,736,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-01-31,8190,1
737,737,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-02-21,16870,2
738,738,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-03-14,20000,3
739,739,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-04-04,9851,4
740,740,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-04-25,11183,5
741,741,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-05-16,4783,6
742,742,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-06-06,5649,7
743,743,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-06-27,10519,8
744,744,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-07-18,5605,9
745,745,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-08-08,11725,10
746,746,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-08-29,11447,11
747,747,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-09-19,200,12
748,748,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-10-10,13555,13
749,749,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-10-31,26054,14
750,750,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-11-21,0,15
751,751,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2022-12-12,6394,16
752,752,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,2c192e5e77d147d6313a9dd3754c9a79,EVMI2CD,2023-01-02,11106,17
753,753,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-07-11,72,0
754,754,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-08-01,7747,1
755,755,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-08-22,0,2
756,756,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-09-12,48854,3
757,757,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-10-03,89162,4
758,758,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-10-24,157145,5
759,759,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-11-14,197211,6
760,760,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-12-05,152742,7
761,761,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2022-12-26,99979,8
762,762,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,35b31be16edf886e4e1de5eb4f013b03,EVMI2CD,2023-01-16,20407,9
763,763,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-08-01,20,0
764,764,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-08-22,20,1
765,765,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-09-12,0,2
766,766,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-10-03,12432,3
767,767,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-10-24,17435,4
768,768,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-11-14,16856,5
769,769,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-12-05,13240,6
770,770,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2022-12-26,8437,7
771,771,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,39a2b0965bc80211d5adcca060a3b99b,EVMI2CD,2023-01-16,2556,8
772,772,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-01-24,1920,0
773,773,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-02-14,10680,1
774,774,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-03-07,2310,2
775,775,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-03-28,0,3
776,776,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-04-18,1544,4
777,777,d7c9ab1eeb7f99e7bd0f6c79cce0f4f1,45e6f17a805759fc574ccfdd4dd545da,EVMI2CD,2022-05-09,27720,5
